full_name,size,formats,files,mirror_url,archived,disabled,info
jamorham/xDrip-plus,29871,"{'': 6, 'yml': 2, 'md': 10, 'json': 2, 'png': 207, 'gradle': 5, 'aar': 4, 'jar': 8, 'pro': 3, 'java': 992, 'xml': 263, 'bin': 6, 'sql': 19, 'proto': 6, 'ogg': 7, 'mp3': 1, 'txt': 5, 'bks': 1, 'py': 2, 'properties': 2, 'bat': 2, 'wav': 1}",1554,,False,False,
pranab/chombo,4978,"{'': 1, 'md': 1, 'sbt': 4, 'sh': 11, 'mf': 1, 'xml': 3, 'py': 20, 'txt': 23, 'properties': 7, 'conf': 7, 'json': 10, 'scala': 44, 'java': 224}",356,,False,False,
adempiere/adempiere,1302199,"{'': 112, 'md': 9, 'iml': 12, 'xml': 2945, 'ids': 1, 'prefs': 37, 'component': 10, 'yml': 1, 'jardesc': 8, 'bat': 117, 'sh': 114, 'doc': 2, 'pdf': 2, 'html': 134, 'gif': 968, 'css': 32, 'java': 5168, 'jar': 439, 'jrxml': 2, 'psf': 1, 'launch': 34, 'txt': 86, 'png': 882, 'properties': 54, 'wav': 11, 'jpg': 33, 'sbt': 6, 'JNLP': 1, 'icm': 1, 'csv': 51, 'xls': 34, 'ods': 4, 'ctl': 1, 'par': 1, 'ora': 5, 'sql': 3147, 'dtd': 2, 'plb': 2, 'epj': 3, 'SQL': 2, 'oracle10': 1, 'postgresql': 1, 'MF': 4, 'zip': 4, 'erm': 6, 'template': 18, 'cpgz': 1, 'class': 103, 'yap': 2, 'conf': 4, 'exe': 6, 'dll': 1, 'rar': 5, 'ico': 5, 'xsl': 3, 'war': 1, 'jnlp': 4, 'eml': 1, 'js': 29, 'scala': 27, 'sah': 46, 'orig': 3, 'suite': 5, 'full': 1, 'classpath': 1, 'xsd': 5, 'tld': 12, 'gif_del': 2, 'js_del': 1, 'ico_del': 1, 'html_del': 2, 'thmx': 1, 'ddr': 1, 'manifest': 1, 'gz': 2, 'policy': 1, 'out': 1, 'tmp': 1, 'ScriptEngineFactory': 1, 'plist': 1, 'jspf': 6, 'jsp': 38, 'container': 1, 'name': 1, 'bak': 1, 'JPG': 4, 'zul': 17, 'zs': 1, 'dsp': 4, 'pdn': 1}",14863,,False,False,
brightonter1/MultiOrderOnline,112649,"{'': 4, 'xml': 76, 'ser': 1, 'png': 438, 'txt': 685, 'jpg': 435, 'psd': 6, 'xd': 10, 'gradle': 3, 'json': 1, 'pro': 1, 'java': 49, 'ttf': 2, 'properties': 2, 'jar': 1, 'bat': 1}",1715,,False,False,
orbisgis/orbisdata,1936,"{'': 1, 'yml': 2, 'md': 5, 'xml': 9, 'java': 116, 'groovy': 18, 'sql': 2, 'dbf': 2, 'osm': 1}",156,,False,False,
bitstadium/HockeySDK-Android,4239,"{'': 3, 'md': 1, 'gradle': 3, 'properties': 2, 'jar': 1, 'bat': 1, 'pro': 1, 'java': 123, 'xml': 19}",154,,True,False,
CoderDojoPotsdam/projects,214178,"{'': 48, 'version': 2, 'index': 1, 'tree': 1, 'resources': 1, 'prefs': 4, 'dat': 1, 'xml': 36, 'ini': 2, 'ino': 26, 'md': 26, 'AVI': 2, 'jpg': 5, 'h': 1, 'avi': 1, 'JPG': 1, 'jar': 2, 'html': 1, 'txt': 7, 'svg': 10, 'ham': 1003, 'java': 744, 'class': 1197, 'ter': 815, 'png': 31, 'tmp': 1, 'properties': 1, 'php': 1, 'odp': 1, 'odt': 1, 'py': 30, 'sb2': 3, 'mp3': 1, 'iml': 5, 'pdf': 1, 'sb': 20, 'db': 2, 'sb3': 1, 'BAT': 2, 'bat': 2, 'conf': 1, 'dic': 1, 'exc': 1, 'json': 1, 'log': 3, 'old': 3, 'db-journal': 1, 'bau': 1, 'xba': 1, 'xlb': 2, 'xlc': 2, 'fmt': 1, 'odb': 2, 'dbf': 1, 'dbt': 1, 'sdv': 1, 'thm': 1, 'xcu': 1, 'dirs': 1, 'locale': 1, 'cfdg': 157, 'tgz': 1, 'mov': 1, 'desktop': 1, 'sh': 1}",4228,,False,False,
srikanthpragada/javase,1046,"{'': 45, 'java': 88, 'png': 3, 'pdf': 1, 'md': 1}",138,,False,False,
LightningHawks6032/Rover_Ruckus_2018-19,41215,"{'md': 7, '': 5, 'gradle': 9, 'pro': 1, 'xml': 23, 'java': 288, 'so': 2, 'dat': 4, 'png': 6, 'html': 336, 'js': 1, 'css': 1, 'txt': 5, 'pdf': 5, 'PNG': 1, 'jpg': 2, 'jar': 7, 'properties': 1, 'bat': 1, 'aar': 7, 'keystore': 1, 'aidl': 1}",714,,False,False,
pasimoes/helidon-quickstart-se,4625,"{'': 4, 'prefs': 4, 'json': 1, 'md': 4, 'template': 2, 'xml': 2, 'java': 4, 'yaml': 4, 'properties': 3, 'class': 4, 'jar': 28, 'lst': 4, 'txt': 1, 'yml': 1}",66,,False,False,
KennethWhite/Java-Multi-Thread-Chat,3773,"{'': 1, '123': 1, 'fxml': 6, 'wav': 4, 'java': 29, 'dat': 1, 'md': 1}",43,,False,False,
Tophold/FinancialCustomerView,63843,"{'': 3, 'md': 9, 'apk': 4, 'gradle': 4, 'pro': 2, 'java': 74, 'xml': 24, 'json': 7, 'kt': 3, 'png': 45, 'properties': 1, 'gif': 8, 'PNG': 2, 'mp4': 6, 'jks': 1, 'key': 1, 'pptx': 1, 'pdf': 3}",198,,False,False,
flaxsearch/luwak,7343,"{'': 966, 'yml': 1, 'txt': 19, 'md': 1, 'xml': 3, 'java': 135, 'And_Ladies_of_the_Club%22': 1, ')': 1, '_United_States': 2, '_Burks': 1, '_Harkness': 1, '_Crowe': 1, '_Alder': 1, '_Schwab': 1, 'com': 1, '_Western_Electric_Co_$': 1, '_Hill': 1, '_Martin': 1, '_Jacobs': 1, '_Rhoades': 1, '_George': 1, '_Thor_Genk': 1, '_Davis': 2, '_Gary_Clemente': 1, '_Langstroth': 1, '_Harrison': 1, '_Baum': 1, '_%C4%8Ciurlionis_School_of_Art': 1, '_26_Squadron_RAF_Regiment': 1, '_27': 1, '_Board_of_Education': 1, '_Gordon_Wasson': 1, '_Spear': 1, 'S_Engineering_College': 1, '_Peterson': 1, '_Andrews_School_(Virginia)': 1, '_Babayeju': 1, '_Route_123': 1, '_Rajah': 1, '_Sayles': 1, '_LePage': 1, '_Gortney': 1, '_Burns_International_Detective_Agency': 1, '_Chiego': 1, '_Jefferson': 1}",1166,,False,False,
GradleCN/GradleSide,520,"{'': 14, 'md': 15, 'MD': 14, 'png': 3, 'gradle': 62, 'java': 23, 'properties': 13, 'groovy': 5, 'txt': 7, 'xml': 4, 'jpg': 6, 'MF': 3, 'jsp': 4, 'yaml': 4, 'kt': 1, 'pro': 1}",179,,False,False,
boundlessgeo/suite,448459,"{'': 50, 'txt': 116, 'md': 16, 'xml': 149, 'jar': 1, 'properties': 10, 'sh': 19, 'py': 12, 'css': 14, 'otf': 6, 'eot': 12, 'svg': 47, 'ttf': 12, 'woff': 12, 'png': 945, 'ico': 11, 'html': 15, 'js': 9, 'rst': 289, 'gz': 1, 'xml_pandoc': 1, 'gif': 4, 'conf': 6, 'bat': 1, 'json': 9, 'sld': 11, 'ysld': 49, 'zip': 10, 'jpg': 2, 'example': 1, 'yaml': 1, 'xsd': 5, '20051123': 2, 'Hawaii': 1, 'htm': 1, 'wpd': 2, 'las': 7, 'los': 7, 'inf': 3, 'shtml': 1, 'dat': 3, 'out': 1, 'exe': 5, 'for': 2, 'grd': 1, 'doc': 1, 'java': 74, 'ftl': 1, 'dbf': 2, 'prj': 2, 'shp': 2, 'shx': 2, 'tif': 2, 'jks': 1, 'logrotate': 1, 'script': 1, 'sysconfig': 1, 'spec': 32, 'exp': 1, 'groovy': 3, 'esv': 6, 'policy': 1, 'cfg': 1}",2016,,False,False,planetfederal/suite
eclipse/webtools.javaee,49922,"{'': 182, 'xml': 282, 'MF': 58, 'html': 128, 'properties': 272, 'ditamap': 3, 'gif': 1322, 'cfs': 2, 'maplist': 2, 'dita': 66, 'jpg': 16, 'txt': 16, 'ini': 12, 'mappings': 11, 'png': 63, 'prefs': 74, 'java': 3851, 'ecore': 17, 'genmodel': 7, 'jars': 3, 'cat': 16, 'mdl': 7, 'exsd': 39, 'inf': 4, 'override': 3, 'scrapbook': 1, 'pty': 1, 'javajet': 25, 'launch': 6, 'info': 1, 'template': 17, 'GIF': 5, 'jpage': 1, 'off': 1, 'jar': 382, 'zip': 14, 'xmi': 15, 'class': 14, 'ddl': 2, 'mapxmi': 1, 'dbxmi': 1, 'schxmi': 1, 'tblxmi': 1, 'ear': 103, 'rar': 36, 'war': 330, 'bat': 2}",7416,git://git.eclipse.org/gitroot/jeetools/webtools.javaee.git,False,False,
BowlerHatLLC/feathers-sdk,253090,"{'': 113, 'base': 2, 'bin': 2, 'asc': 1, 'md': 7, 'xml': 854, 'js': 4, 'xslt': 22, 'png': 29775, 'gif': 215, 'jpg': 122, 'html': 86, 'css': 104, 'as': 639, 'bat': 20, 'properties': 1085, 'sh': 125, 'mxml': 7559, 'txt': 62, 'prefs': 8, 'json': 1, 'ttf': 19, 'dita': 11, 'fxg': 335, 'vbs': 2, 'sed': 1, 'xml-distro': 1, 'tasks': 2, 'java': 2830, 'iml': 1, 'ipr': 1, 'iws': 1, 'example': 1, 'vm': 72, 'jj': 2, 'xsd': 1, 'W3C2002': 1, 'SquiggleInputHandler': 1, 'BridgeExtension': 1, 'DomExtension': 1, 'InterpreterFactory': 1, 'mod': 46, 'dtd': 8, 'icns': 1, 'mf': 6, 'template': 21, 'disabled': 2, 'scm': 1, 'xsl': 2, 'jjt': 1, 'vsl': 1, 'class': 1, 'cmp': 56, 'config': 1, 'jar': 5, 'props': 5, 'SAXParserFactory': 2, 'XMLParserConfiguration': 1, 'swf': 67, 'GIF': 2, 'fla': 15, 'JPG': 4, 'zip': 1, 'p12': 2, 'mobileprovision': 1, 'flv': 8, 'ICO': 2, 'cpp': 2, 'dsp': 1, 'dsw': 1, 'h': 3, 'rc': 1, 'exe': 1, 'awk': 1, 'compile': 336, '1': 8, 'wsdl': 1, 'FIXME': 2, 'xls': 2, 'htmlvars': 6, 'db': 3, 'swc': 7, 'org': 1, 'launch': 2, 'pbk': 51, 'pbj': 48, 'cfg': 1, 'asmx': 1}",44832,,False,False,BowlerHatLLC/feathersui-starling-sdk
KernelHaven/KernelHaven,7139,"{'': 10, 'prefs': 4, 'md': 1, 'xml': 3, 'properties': 29, 'dia': 1, 'svg': 1, 'js': 1, 'java': 253, 'txt': 9, 'jar': 12, 'source_file': 1, 'json': 330, 'zip': 5, 'cache': 4, 'csv': 4, 'c': 5, 'Object': 1, 'dimacs': 6}",680,,False,False,
elmokki/nationgen,25013,"{'': 3, 'prefs': 1, 'md': 1, 'txt': 2385, 'csv': 13, 'png': 9852, 'xcf': 11, 'jar': 2, 'xml': 1, 'bat': 2, 'java': 134}",12405,,False,False,
